time,year,value,gender,age_group,time_unit
39,2020,11,female, 40-44,weekly
39,2021,15,female, 40-44,weekly
40,2015,20,female, 40-44,weekly
40,2016,14,female, 40-44,weekly
40,2017,15,female, 40-44,weekly
40,2018,20,female, 40-44,weekly
40,2019,18,female, 40-44,weekly
40,2020,11,female, 40-44,weekly
40,2021,14,female, 40-44,weekly
41,2015,15,female, 40-44,weekly
41,2016,11,female, 40-44,weekly
41,2017,12,female, 40-44,weekly
41,2018,22,female, 40-44,weekly
41,2019,13,female, 40-44,weekly
41,2020,15,female, 40-44,weekly
41,2021,14,female, 40-44,weekly
42,2015,12,female, 40-44,weekly
42,2016,12,female, 40-44,weekly
42,2017,13,female, 40-44,weekly
42,2018,11,female, 40-44,weekly
42,2019,17,female, 40-44,weekly
42,2020,18,female, 40-44,weekly
42,2021,19,female, 40-44,weekly
43,2015,16,female, 40-44,weekly
43,2016,18,female, 40-44,weekly
43,2017,19,female, 40-44,weekly
43,2018,11,female, 40-44,weekly
43,2019,20,female, 40-44,weekly
43,2020,16,female, 40-44,weekly
43,2021,16,female, 40-44,weekly
44,2015,12,female, 40-44,weekly
44,2016,15,female, 40-44,weekly
44,2017,14,female, 40-44,weekly
44,2018,18,female, 40-44,weekly
44,2019,15,female, 40-44,weekly
44,2020,15,female, 40-44,weekly
44,2021,24,female, 40-44,weekly
45,2015,16,female, 40-44,weekly
45,2016,11,female, 40-44,weekly
45,2017,15,female, 40-44,weekly
45,2018,24,female, 40-44,weekly
45,2019,11,female, 40-44,weekly
45,2020,17,female, 40-44,weekly
45,2021,16,female, 40-44,weekly
46,2015,14,female, 40-44,weekly
46,2016,11,female, 40-44,weekly
46,2017,12,female, 40-44,weekly
46,2018,24,female, 40-44,weekly
46,2019,11,female, 40-44,weekly
46,2020,18,female, 40-44,weekly
46,2021,21,female, 40-44,weekly
47,2015,15,female, 40-44,weekly
47,2016,13,female, 40-44,weekly
47,2017,15,female, 40-44,weekly
47,2018,12,female, 40-44,weekly
47,2019,15,female, 40-44,weekly
47,2020,16,female, 40-44,weekly
47,2021,20,female, 40-44,weekly
48,2015,14,female, 40-44,weekly
48,2016,19,female, 40-44,weekly
48,2017,17,female, 40-44,weekly
48,2018,17,female, 40-44,weekly
48,2019,12,female, 40-44,weekly
48,2020,17,female, 40-44,weekly
48,2021,25,female, 40-44,weekly
49,2015,9,female, 40-44,weekly
49,2016,15,female, 40-44,weekly
49,2017,11,female, 40-44,weekly
49,2018,13,female, 40-44,weekly
49,2019,17,female, 40-44,weekly
49,2020,21,female, 40-44,weekly
49,2021,17,female, 40-44,weekly
50,2015,14,female, 40-44,weekly
50,2016,10,female, 40-44,weekly
50,2017,19,female, 40-44,weekly
50,2018,14,female, 40-44,weekly
50,2019,19,female, 40-44,weekly
50,2020,15,female, 40-44,weekly
50,2021,19,female, 40-44,weekly
51,2015,14,female, 40-44,weekly
51,2016,12,female, 40-44,weekly
51,2017,16,female, 40-44,weekly
51,2018,24,female, 40-44,weekly
51,2019,15,female, 40-44,weekly
51,2020,14,female, 40-44,weekly
51,2021,15,female, 40-44,weekly
52,2015,20,female, 40-44,weekly
52,2016,21,female, 40-44,weekly
52,2017,8,female, 40-44,weekly
52,2018,20,female, 40-44,weekly
52,2019,14,female, 40-44,weekly
52,2020,14,female, 40-44,weekly
52,2021,20,female, 40-44,weekly
53,2015,4,female, 40-44,weekly
53,2016,2,female, 40-44,weekly
53,2017,7,female, 40-44,weekly
53,2018,1,female, 40-44,weekly
53,2019,2,female, 40-44,weekly
53,2020,7,female, 40-44,weekly
53,2021,2,female, 40-44,weekly
1,2015,20,female, 45-49,weekly
1,2016,19,female, 45-49,weekly
1,2017,28,female, 45-49,weekly
1,2018,24,female, 45-49,weekly
1,2019,24,female, 45-49,weekly
1,2020,27,female, 45-49,weekly
1,2021,15,female, 45-49,weekly
1,2022,24,female, 45-49,weekly
2,2015,19,female, 45-49,weekly
2,2016,15,female, 45-49,weekly
2,2017,14,female, 45-49,weekly
2,2018,20,female, 45-49,weekly
2,2019,29,female, 45-49,weekly
2,2020,21,female, 45-49,weekly
2,2021,21,female, 45-49,weekly
2,2022,29,female, 45-49,weekly
3,2015,19,female, 45-49,weekly
3,2016,21,female, 45-49,weekly
3,2017,35,female, 45-49,weekly
3,2018,17,female, 45-49,weekly
3,2019,20,female, 45-49,weekly
3,2020,19,female, 45-49,weekly
3,2021,26,female, 45-49,weekly
3,2022,22,female, 45-49,weekly
4,2015,27,female, 45-49,weekly
4,2016,21,female, 45-49,weekly
4,2017,26,female, 45-49,weekly
4,2018,18,female, 45-49,weekly
4,2019,23,female, 45-49,weekly
4,2020,23,female, 45-49,weekly
4,2021,23,female, 45-49,weekly
4,2022,33,female, 45-49,weekly
5,2015,17,female, 45-49,weekly
5,2016,26,female, 45-49,weekly
5,2017,20,female, 45-49,weekly
5,2018,28,female, 45-49,weekly
5,2019,24,female, 45-49,weekly
5,2020,28,female, 45-49,weekly
5,2021,26,female, 45-49,weekly
5,2022,27,female, 45-49,weekly
6,2015,29,female, 45-49,weekly
6,2016,18,female, 45-49,weekly
6,2017,25,female, 45-49,weekly
6,2018,25,female, 45-49,weekly
6,2019,24,female, 45-49,weekly
6,2020,12,female, 45-49,weekly
6,2021,19,female, 45-49,weekly
6,2022,17,female, 45-49,weekly
7,2015,24,female, 45-49,weekly
7,2016,19,female, 45-49,weekly
7,2017,29,female, 45-49,weekly
7,2018,23,female, 45-49,weekly
7,2019,11,female, 45-49,weekly
7,2020,19,female, 45-49,weekly
7,2021,30,female, 45-49,weekly
7,2022,29,female, 45-49,weekly
8,2015,25,female, 45-49,weekly
8,2016,32,female, 45-49,weekly
8,2017,31,female, 45-49,weekly
8,2018,24,female, 45-49,weekly
8,2019,19,female, 45-49,weekly
8,2020,19,female, 45-49,weekly
8,2021,31,female, 45-49,weekly
8,2022,28,female, 45-49,weekly
9,2015,11,female, 45-49,weekly
9,2016,24,female, 45-49,weekly
9,2017,27,female, 45-49,weekly
9,2018,12,female, 45-49,weekly
9,2019,26,female, 45-49,weekly
9,2020,28,female, 45-49,weekly
9,2021,28,female, 45-49,weekly
9,2022,19,female, 45-49,weekly
10,2015,24,female, 45-49,weekly
10,2016,23,female, 45-49,weekly
10,2017,26,female, 45-49,weekly
10,2018,28,female, 45-49,weekly
10,2019,22,female, 45-49,weekly
10,2020,19,female, 45-49,weekly
10,2021,22,female, 45-49,weekly
10,2022,17,female, 45-49,weekly
11,2015,20,female, 45-49,weekly
11,2016,17,female, 45-49,weekly
11,2017,20,female, 45-49,weekly
11,2018,20,female, 45-49,weekly
11,2019,21,female, 45-49,weekly
11,2020,19,female, 45-49,weekly
11,2021,23,female, 45-49,weekly
11,2022,16,female, 45-49,weekly
12,2015,20,female, 45-49,weekly
12,2016,20,female, 45-49,weekly
12,2017,20,female, 45-49,weekly
12,2018,13,female, 45-49,weekly
12,2019,17,female, 45-49,weekly
12,2020,23,female, 45-49,weekly
12,2021,19,female, 45-49,weekly
12,2022,20,female, 45-49,weekly
13,2015,25,female, 45-49,weekly
13,2016,21,female, 45-49,weekly
13,2017,28,female, 45-49,weekly
13,2018,18,female, 45-49,weekly
13,2019,17,female, 45-49,weekly
13,2020,17,female, 45-49,weekly
13,2021,32,female, 45-49,weekly
13,2022,20,female, 45-49,weekly
14,2015,23,female, 45-49,weekly
14,2016,15,female, 45-49,weekly
14,2017,23,female, 45-49,weekly
14,2018,18,female, 45-49,weekly
14,2019,16,female, 45-49,weekly
14,2020,17,female, 45-49,weekly
14,2021,25,female, 45-49,weekly
14,2022,8,female, 45-49,weekly
15,2015,15,female, 45-49,weekly
15,2016,14,female, 45-49,weekly
15,2017,21,female, 45-49,weekly
15,2018,27,female, 45-49,weekly
15,2019,15,female, 45-49,weekly
15,2020,18,female, 45-49,weekly
15,2021,44,female, 45-49,weekly
15,2022,1,female, 45-49,weekly
16,2015,24,female, 45-49,weekly
16,2016,21,female, 45-49,weekly
16,2017,18,female, 45-49,weekly
16,2018,19,female, 45-49,weekly
16,2019,23,female, 45-49,weekly
16,2020,23,female, 45-49,weekly
16,2021,47,female, 45-49,weekly
17,2015,20,female, 45-49,weekly
17,2016,22,female, 45-49,weekly
17,2017,25,female, 45-49,weekly
17,2018,15,female, 45-49,weekly
17,2019,33,female, 45-49,weekly
17,2020,22,female, 45-49,weekly
17,2021,68,female, 45-49,weekly
18,2015,14,female, 45-49,weekly
18,2016,24,female, 45-49,weekly
18,2017,19,female, 45-49,weekly
18,2018,24,female, 45-49,weekly
18,2019,21,female, 45-49,weekly
18,2020,17,female, 45-49,weekly
18,2021,86,female, 45-49,weekly
19,2015,19,female, 45-49,weekly
19,2016,16,female, 45-49,weekly
19,2017,18,female, 45-49,weekly
19,2018,15,female, 45-49,weekly
19,2019,18,female, 45-49,weekly
19,2020,22,female, 45-49,weekly
19,2021,95,female, 45-49,weekly
20,2015,23,female, 45-49,weekly
20,2016,26,female, 45-49,weekly
20,2017,21,female, 45-49,weekly
20,2018,28,female, 45-49,weekly
20,2019,24,female, 45-49,weekly
20,2020,17,female, 45-49,weekly
20,2021,105,female, 45-49,weekly
21,2015,27,female, 45-49,weekly
21,2016,14,female, 45-49,weekly
21,2017,22,female, 45-49,weekly
21,2018,21,female, 45-49,weekly
21,2019,23,female, 45-49,weekly
21,2020,36,female, 45-49,weekly
21,2021,94,female, 45-49,weekly
22,2015,14,female, 45-49,weekly
22,2016,23,female, 45-49,weekly
22,2017,27,female, 45-49,weekly
22,2018,28,female, 45-49,weekly
22,2019,27,female, 45-49,weekly
22,2020,34,female, 45-49,weekly
22,2021,60,female, 45-49,weekly
23,2015,15,female, 45-49,weekly
23,2016,20,female, 45-49,weekly
23,2017,24,female, 45-49,weekly
23,2018,28,female, 45-49,weekly
23,2019,27,female, 45-49,weekly
23,2020,29,female, 45-49,weekly
23,2021,60,female, 45-49,weekly
24,2015,24,female, 45-49,weekly
24,2016,15,female, 45-49,weekly
24,2017,23,female, 45-49,weekly
24,2018,21,female, 45-49,weekly
24,2019,23,female, 45-49,weekly
24,2020,24,female, 45-49,weekly
24,2021,42,female, 45-49,weekly
25,2015,16,female, 45-49,weekly
25,2016,23,female, 45-49,weekly
25,2017,19,female, 45-49,weekly
25,2018,15,female, 45-49,weekly
25,2019,37,female, 45-49,weekly
25,2020,31,female, 45-49,weekly
25,2021,24,female, 45-49,weekly
26,2015,20,female, 45-49,weekly
26,2016,20,female, 45-49,weekly
26,2017,25,female, 45-49,weekly
26,2018,20,female, 45-49,weekly
26,2019,25,female, 45-49,weekly
26,2020,25,female, 45-49,weekly
26,2021,36,female, 45-49,weekly
27,2015,18,female, 45-49,weekly
27,2016,31,female, 45-49,weekly
27,2017,23,female, 45-49,weekly
27,2018,20,female, 45-49,weekly
27,2019,22,female, 45-49,weekly
27,2020,23,female, 45-49,weekly
27,2021,19,female, 45-49,weekly
28,2015,16,female, 45-49,weekly
28,2016,25,female, 45-49,weekly
28,2017,23,female, 45-49,weekly
28,2018,27,female, 45-49,weekly
28,2019,18,female, 45-49,weekly
28,2020,20,female, 45-49,weekly
28,2021,21,female, 45-49,weekly
29,2015,11,female, 45-49,weekly
29,2016,23,female, 45-49,weekly
29,2017,15,female, 45-49,weekly
29,2018,21,female, 45-49,weekly
29,2019,22,female, 45-49,weekly
29,2020,26,female, 45-49,weekly
29,2021,27,female, 45-49,weekly
30,2015,23,female, 45-49,weekly
30,2016,18,female, 45-49,weekly
30,2017,27,female, 45-49,weekly
30,2018,28,female, 45-49,weekly
30,2019,29,female, 45-49,weekly
30,2020,24,female, 45-49,weekly
30,2021,31,female, 45-49,weekly
31,2015,14,female, 45-49,weekly
31,2016,15,female, 45-49,weekly
31,2017,21,female, 45-49,weekly
31,2018,24,female, 45-49,weekly
31,2019,25,female, 45-49,weekly
31,2020,24,female, 45-49,weekly
31,2021,18,female, 45-49,weekly
32,2015,20,female, 45-49,weekly
32,2016,23,female, 45-49,weekly
32,2017,21,female, 45-49,weekly
32,2018,18,female, 45-49,weekly
32,2019,26,female, 45-49,weekly
32,2020,23,female, 45-49,weekly
32,2021,23,female, 45-49,weekly
33,2015,17,female, 45-49,weekly
33,2016,15,female, 45-49,weekly
33,2017,22,female, 45-49,weekly
33,2018,17,female, 45-49,weekly
33,2019,26,female, 45-49,weekly
33,2020,29,female, 45-49,weekly
33,2021,20,female, 45-49,weekly
34,2015,25,female, 45-49,weekly
34,2016,32,female, 45-49,weekly
34,2017,20,female, 45-49,weekly
34,2018,23,female, 45-49,weekly
34,2019,30,female, 45-49,weekly
34,2020,23,female, 45-49,weekly
34,2021,21,female, 45-49,weekly
35,2015,22,female, 45-49,weekly
35,2016,18,female, 45-49,weekly
35,2017,24,female, 45-49,weekly
35,2018,19,female, 45-49,weekly
35,2019,19,female, 45-49,weekly
35,2020,27,female, 45-49,weekly
35,2021,21,female, 45-49,weekly
36,2015,25,female, 45-49,weekly
36,2016,26,female, 45-49,weekly
36,2017,17,female, 45-49,weekly
36,2018,14,female, 45-49,weekly
36,2019,21,female, 45-49,weekly
36,2020,34,female, 45-49,weekly
36,2021,27,female, 45-49,weekly
37,2015,18,female, 45-49,weekly
37,2016,22,female, 45-49,weekly
37,2017,26,female, 45-49,weekly
37,2018,13,female, 45-49,weekly
37,2019,19,female, 45-49,weekly
37,2020,28,female, 45-49,weekly
37,2021,23,female, 45-49,weekly
38,2015,18,female, 45-49,weekly
38,2016,19,female, 45-49,weekly
38,2017,20,female, 45-49,weekly
38,2018,24,female, 45-49,weekly
38,2019,22,female, 45-49,weekly
38,2020,32,female, 45-49,weekly
38,2021,22,female, 45-49,weekly
39,2015,14,female, 45-49,weekly
39,2016,30,female, 45-49,weekly
39,2017,16,female, 45-49,weekly
39,2018,20,female, 45-49,weekly
39,2019,22,female, 45-49,weekly
39,2020,21,female, 45-49,weekly
39,2021,23,female, 45-49,weekly
40,2015,12,female, 45-49,weekly
40,2016,18,female, 45-49,weekly
40,2017,26,female, 45-49,weekly
40,2018,19,female, 45-49,weekly
40,2019,22,female, 45-49,weekly
40,2020,18,female, 45-49,weekly
40,2021,32,female, 45-49,weekly
41,2015,21,female, 45-49,weekly
41,2016,22,female, 45-49,weekly
41,2017,25,female, 45-49,weekly
41,2018,21,female, 45-49,weekly
41,2019,18,female, 45-49,weekly
41,2020,25,female, 45-49,weekly
41,2021,25,female, 45-49,weekly
42,2015,16,female, 45-49,weekly
42,2016,21,female, 45-49,weekly
42,2017,22,female, 45-49,weekly
42,2018,17,female, 45-49,weekly
42,2019,22,female, 45-49,weekly
42,2020,20,female, 45-49,weekly
42,2021,30,female, 45-49,weekly
43,2015,31,female, 45-49,weekly
43,2016,20,female, 45-49,weekly
43,2017,30,female, 45-49,weekly
43,2018,32,female, 45-49,weekly
43,2019,23,female, 45-49,weekly
43,2020,27,female, 45-49,weekly
43,2021,25,female, 45-49,weekly
44,2015,30,female, 45-49,weekly
44,2016,16,female, 45-49,weekly
44,2017,27,female, 45-49,weekly
44,2018,25,female, 45-49,weekly
44,2019,25,female, 45-49,weekly
44,2020,24,female, 45-49,weekly
44,2021,18,female, 45-49,weekly
45,2015,31,female, 45-49,weekly
45,2016,27,female, 45-49,weekly
45,2017,17,female, 45-49,weekly
45,2018,20,female, 45-49,weekly
45,2019,32,female, 45-49,weekly
45,2020,24,female, 45-49,weekly
45,2021,27,female, 45-49,weekly
46,2015,22,female, 45-49,weekly
46,2016,17,female, 45-49,weekly
46,2017,21,female, 45-49,weekly
46,2018,24,female, 45-49,weekly
46,2019,23,female, 45-49,weekly
46,2020,20,female, 45-49,weekly
46,2021,31,female, 45-49,weekly
47,2015,18,female, 45-49,weekly
47,2016,13,female, 45-49,weekly
47,2017,24,female, 45-49,weekly
47,2018,23,female, 45-49,weekly
47,2019,18,female, 45-49,weekly
47,2020,14,female, 45-49,weekly
47,2021,34,female, 45-49,weekly
48,2015,26,female, 45-49,weekly
48,2016,26,female, 45-49,weekly
48,2017,18,female, 45-49,weekly
48,2018,21,female, 45-49,weekly
48,2019,24,female, 45-49,weekly
48,2020,29,female, 45-49,weekly
48,2021,20,female, 45-49,weekly
49,2015,19,female, 45-49,weekly
49,2016,28,female, 45-49,weekly
49,2017,19,female, 45-49,weekly
49,2018,25,female, 45-49,weekly
49,2019,25,female, 45-49,weekly
49,2020,24,female, 45-49,weekly
49,2021,33,female, 45-49,weekly
50,2015,28,female, 45-49,weekly
50,2016,24,female, 45-49,weekly
50,2017,14,female, 45-49,weekly
50,2018,25,female, 45-49,weekly
50,2019,28,female, 45-49,weekly
50,2020,27,female, 45-49,weekly
50,2021,27,female, 45-49,weekly
51,2015,19,female, 45-49,weekly
51,2016,18,female, 45-49,weekly
51,2017,32,female, 45-49,weekly
51,2018,22,female, 45-49,weekly
51,2019,29,female, 45-49,weekly
51,2020,21,female, 45-49,weekly
51,2021,27,female, 45-49,weekly
52,2015,25,female, 45-49,weekly
52,2016,29,female, 45-49,weekly
52,2017,16,female, 45-49,weekly
52,2018,29,female, 45-49,weekly
52,2019,19,female, 45-49,weekly
52,2020,22,female, 45-49,weekly
52,2021,29,female, 45-49,weekly
53,2015,5,female, 45-49,weekly
53,2016,5,female, 45-49,weekly
53,2017,3,female, 45-49,weekly
53,2018,4,female, 45-49,weekly
53,2019,3,female, 45-49,weekly
53,2020,7,female, 45-49,weekly
53,2021,3,female, 45-49,weekly
1,2015,19,female, 50-54,weekly
1,2016,14,female, 50-54,weekly
1,2017,31,female, 50-54,weekly
1,2018,29,female, 50-54,weekly
1,2019,26,female, 50-54,weekly
1,2020,29,female, 50-54,weekly
1,2021,31,female, 50-54,weekly
1,2022,40,female, 50-54,weekly
2,2015,17,female, 50-54,weekly
2,2016,19,female, 50-54,weekly
2,2017,34,female, 50-54,weekly
2,2018,26,female, 50-54,weekly
2,2019,31,female, 50-54,weekly
2,2020,29,female, 50-54,weekly
2,2021,29,female, 50-54,weekly
2,2022,35,female, 50-54,weekly
3,2015,19,female, 50-54,weekly
3,2016,21,female, 50-54,weekly
3,2017,39,female, 50-54,weekly
3,2018,21,female, 50-54,weekly
3,2019,31,female, 50-54,weekly
3,2020,27,female, 50-54,weekly
3,2021,22,female, 50-54,weekly
3,2022,33,female, 50-54,weekly
4,2015,26,female, 50-54,weekly
4,2016,25,female, 50-54,weekly
4,2017,40,female, 50-54,weekly
4,2018,23,female, 50-54,weekly
4,2019,33,female, 50-54,weekly
4,2020,29,female, 50-54,weekly
4,2021,25,female, 50-54,weekly
4,2022,36,female, 50-54,weekly
5,2015,24,female, 50-54,weekly
5,2016,28,female, 50-54,weekly
5,2017,25,female, 50-54,weekly
5,2018,22,female, 50-54,weekly
5,2019,19,female, 50-54,weekly
5,2020,28,female, 50-54,weekly
5,2021,31,female, 50-54,weekly
5,2022,34,female, 50-54,weekly
6,2015,26,female, 50-54,weekly
6,2016,27,female, 50-54,weekly
6,2017,31,female, 50-54,weekly
6,2018,33,female, 50-54,weekly
6,2019,41,female, 50-54,weekly
6,2020,28,female, 50-54,weekly
6,2021,24,female, 50-54,weekly
6,2022,23,female, 50-54,weekly
7,2015,28,female, 50-54,weekly
7,2016,24,female, 50-54,weekly
7,2017,29,female, 50-54,weekly
7,2018,26,female, 50-54,weekly
7,2019,27,female, 50-54,weekly
7,2020,26,female, 50-54,weekly
7,2021,37,female, 50-54,weekly
7,2022,40,female, 50-54,weekly
8,2015,20,female, 50-54,weekly
8,2016,19,female, 50-54,weekly
8,2017,22,female, 50-54,weekly
8,2018,29,female, 50-54,weekly
8,2019,20,female, 50-54,weekly
8,2020,29,female, 50-54,weekly
8,2021,27,female, 50-54,weekly
8,2022,35,female, 50-54,weekly
9,2015,30,female, 50-54,weekly
9,2016,21,female, 50-54,weekly
9,2017,24,female, 50-54,weekly
9,2018,30,female, 50-54,weekly
9,2019,29,female, 50-54,weekly
9,2020,37,female, 50-54,weekly
9,2021,32,female, 50-54,weekly
9,2022,26,female, 50-54,weekly
10,2015,28,female, 50-54,weekly
10,2016,22,female, 50-54,weekly
10,2017,19,female, 50-54,weekly
10,2018,29,female, 50-54,weekly
10,2019,29,female, 50-54,weekly
10,2020,16,female, 50-54,weekly
10,2021,30,female, 50-54,weekly
10,2022,27,female, 50-54,weekly
11,2015,23,female, 50-54,weekly
11,2016,20,female, 50-54,weekly
11,2017,19,female, 50-54,weekly
11,2018,23,female, 50-54,weekly
11,2019,24,female, 50-54,weekly
11,2020,26,female, 50-54,weekly
11,2021,29,female, 50-54,weekly
11,2022,34,female, 50-54,weekly
12,2015,22,female, 50-54,weekly
12,2016,16,female, 50-54,weekly
12,2017,24,female, 50-54,weekly
12,2018,22,female, 50-54,weekly
12,2019,31,female, 50-54,weekly
12,2020,37,female, 50-54,weekly
12,2021,42,female, 50-54,weekly
12,2022,27,female, 50-54,weekly
13,2015,29,female, 50-54,weekly
13,2016,27,female, 50-54,weekly
13,2017,30,female, 50-54,weekly
13,2018,24,female, 50-54,weekly
13,2019,26,female, 50-54,weekly
13,2020,19,female, 50-54,weekly
13,2021,30,female, 50-54,weekly
13,2022,23,female, 50-54,weekly
14,2015,17,female, 50-54,weekly
14,2016,30,female, 50-54,weekly
14,2017,23,female, 50-54,weekly
14,2018,24,female, 50-54,weekly
14,2019,23,female, 50-54,weekly
14,2020,28,female, 50-54,weekly
14,2021,37,female, 50-54,weekly
14,2022,14,female, 50-54,weekly
15,2015,22,female, 50-54,weekly
15,2016,22,female, 50-54,weekly
15,2017,23,female, 50-54,weekly
15,2018,22,female, 50-54,weekly
15,2019,29,female, 50-54,weekly
15,2020,20,female, 50-54,weekly
15,2021,49,female, 50-54,weekly
15,2022,6,female, 50-54,weekly
16,2015,21,female, 50-54,weekly
16,2016,20,female, 50-54,weekly
16,2017,21,female, 50-54,weekly
16,2018,24,female, 50-54,weekly
16,2019,32,female, 50-54,weekly
16,2020,20,female, 50-54,weekly
16,2021,62,female, 50-54,weekly
17,2015,18,female, 50-54,weekly
17,2016,20,female, 50-54,weekly
17,2017,27,female, 50-54,weekly
17,2018,36,female, 50-54,weekly
17,2019,21,female, 50-54,weekly
17,2020,23,female, 50-54,weekly
17,2021,97,female, 50-54,weekly
18,2015,24,female, 50-54,weekly
18,2016,14,female, 50-54,weekly
18,2017,34,female, 50-54,weekly
18,2018,24,female, 50-54,weekly
18,2019,29,female, 50-54,weekly
18,2020,20,female, 50-54,weekly
18,2021,138,female, 50-54,weekly
19,2015,22,female, 50-54,weekly
19,2016,27,female, 50-54,weekly
19,2017,26,female, 50-54,weekly
19,2018,32,female, 50-54,weekly
19,2019,28,female, 50-54,weekly
19,2020,37,female, 50-54,weekly
19,2021,160,female, 50-54,weekly
20,2015,23,female, 50-54,weekly
20,2016,25,female, 50-54,weekly
20,2017,25,female, 50-54,weekly
20,2018,25,female, 50-54,weekly
20,2019,35,female, 50-54,weekly
20,2020,32,female, 50-54,weekly
20,2021,155,female, 50-54,weekly
21,2015,29,female, 50-54,weekly
21,2016,25,female, 50-54,weekly
21,2017,31,female, 50-54,weekly
21,2018,30,female, 50-54,weekly
21,2019,31,female, 50-54,weekly
21,2020,50,female, 50-54,weekly
